system:index,MATCH1_x,mean
1234,53Census Tract 2133,0.239662959
1235,53Census Tract 2433,0.219610758
1237,53Census Tract 2933,0.20538963
1238,53Census Tract 9433,0.191750372
1883,24Census Tract 8067.1133,0.265202567
000000000000000018d4,24Census Tract 8059.0633,0.235927112
1.80E+04,24Census Tract 8059.0733,0.252547253
000000000000000018ea,24Census Tract 8021.0633,0.252564033
000000000000000018eb,24Census Tract 8048.0133,0.190017028
000000000000000018f9,24Census Tract 8001.0933,0.307739996
1902,24Census Tract 8021.0733,0.264941286
1921,24Census Tract 803933,0.241785672
1922,24Census Tract 8040.0133,0.247611592
1923,24Census Tract 8052.0133,0.217163915
1925,24Census Tract 8056.0133,0.209601295
1926,24Census Tract 8056.0233,0.235174923
1927,24Census Tract 8002.0933,0.283896386
1929,24Census Tract 8058.0233,0.256736743
0000000000000000192a,24Census Tract 8066.0133,0.279486747
0000000000000000192b,24Census Tract 801633,0.206353814
0000000000000000192e,24Census Tract 8024.0433,0.215993772
000000000000000002b3,39Census Tract 1606.0135,-0.021495777
000000000000000002d9,39Census Tract 103335,0.070553792
000000000000000002f6,39Census Tract 1186.0235,0.271291743
00000000000000000ebc,38Census Tract 10335,0.188532477
1013,49Census Tract 1130.2035,0.203774192
1175,53Census Tract 801.0235,0.202183375
1.70E+08,8Census Tract 141.2935,0.227329168
1828,18Census Tract 9.0235,0.275478981
00000000000000001f74,34Census Tract 51535,0.1951734
000000000000000000eb,34Census Tract 520.0235,0.218187696
0000000000000000029a,39Census Tract 161735,0.175476814
0000000000000000029b,39Census Tract 1235.0235,0.17609273
0000000000000000029c,39Census Tract 1024.0235,0.206379297
000000000000000002aa,39Census Tract 150435,0.235481761
000000000000000002ab,39Census Tract 1011.0135,0.191557519
000000000000000002ac,39Census Tract 101735,0.184319067
000000000000000002ad,39Census Tract 1021.0135,0.169148686
000000000000000002ae,39Census Tract 1021.0235,0.198028214
000000000000000002af,39Census Tract 102335,0.200588404
000000000000000002b0,39Census Tract 102835,0.216056398
000000000000000002b1,39Census Tract 160235,0.216192507
000000000000000002b2,39Census Tract 161135,0.200978601
000000000000000002b4,39Census Tract 161235,0.196565387
000000000000000002b5,39Census Tract 161435,0.180032572
000000000000000002b6,39Census Tract 161535,0.180554998
000000000000000002b7,39Census Tract 161635,0.198326898
000000000000000002b8,39Census Tract 105335,0.202318141
000000000000000002b9,39Census Tract 104935,0.192119178
000000000000000002c3,39Census Tract 106235,0.231614913
000000000000000002c4,39Census Tract 106435,0.223270808
000000000000000002c5,39Census Tract 161035,0.215751321
000000000000000002ca,39Census Tract 1403.0135,0.286090836
000000000000000002cb,39Census Tract 106835,0.191568862
000000000000000002cc,39Census Tract 124135,0.195213737
000000000000000002cd,39Census Tract 1772.0135,0.238553219
000000000000000002ce,39Census Tract 115135,0.269391384
000000000000000002cf,39Census Tract 103435,0.179982411
000000000000000002d0,39Census Tract 1606.0235,0.156993623
000000000000000002d1,39Census Tract 105535,0.198736088
000000000000000002d2,39Census Tract 1194.0235,0.222753673
000000000000000002d3,39Census Tract 123935,0.201108971
000000000000000002d4,39Census Tract 1208.0235,0.226343532
000000000000000002d5,39Census Tract 1024.0135,0.200026743
000000000000000002d6,39Census Tract 1195.0135,0.213545507
000000000000000002d7,39Census Tract 101835,0.177251321
000000000000000002d8,39Census Tract 102935,0.160138767
000000000000000002da,39Census Tract 104335,0.171978591
000000000000000002db,39Census Tract 154135,0.233289122
000000000000000002dc,39Census Tract 161335,0.186756686
000000000000000002dd,39Census Tract 141135,0.263015712
2.00E+05,39Census Tract 1015.0135,0.174371257
2.00E+06,39Census Tract 1016.0335,0.183624124
000000000000000002f7,39Census Tract 121135,0.238709118
000000000000000002f8,39Census Tract 1195.0235,0.20441868
000000000000000002f9,39Census Tract 1208.0135,0.2476777
000000000000000002fa,39Census Tract 121735,0.262744537
00000000000000000ffa,49Census Tract 102135,0.105117412
00000000000000000ffb,49Census Tract 103535,0.240540279
00000000000000000ffc,49Census Tract 1126.1135,0.23278881
00000000000000000ffd,49Census Tract 110335,0.243942483
00000000000000000ffe,49Census Tract 1003.0635,0.138583736
00000000000000000fff,49Census Tract 100535,0.220378401
1000,49Census Tract 100635,0.191176925
1001,49Census Tract 100735,0.219683987
1002,49Census Tract 100835,0.186871821
1003,49Census Tract 101535,0.204906625
1004,49Census Tract 101635,0.200633764
1005,49Census Tract 101735,0.181916781
1006,49Census Tract 101835,0.181684044
1007,49Census Tract 101935,0.144192507
1008,49Census Tract 102035,0.171252616
0000000000000000100a,49Census Tract 1129.0435,0.225028371
0000000000000000100b,49Census Tract 1027.0235,0.144720303
0000000000000000100c,49Census Tract 1011.0235,0.20698993
0000000000000000100d,49Census Tract 1118.0135,0.218341871
0000000000000000100e,49Census Tract 1135.2735,0.207966424
0000000000000000100f,49Census Tract 1011.0135,0.209666129
1010,49Census Tract 1119.0435,0.224249049
1011,49Census Tract 1003.0735,0.211352401
1012,49Census Tract 1027.0135,0.205931797
1014,49Census Tract 1135.3735,0.221441695
1015,49Census Tract 1135.3935,0.203988674
1016,49Census Tract 1117.0135,0.18215063
1017,49Census Tract 1119.0535,0.2257007
1018,49Census Tract 1133.0935,0.221449199
1019,49Census Tract 1135.2835,0.21547227
0000000000000000101a,49Census Tract 1135.3235,0.237830943
0000000000000000101b,49Census Tract 1137.0235,0.191524156
0000000000000000101c,49Census Tract 1120.0135,0.222675322
0000000000000000101d,49Census Tract 1133.0635,0.179089223
0000000000000000101e,49Census Tract 1133.0835,0.199848145
0000000000000000101f,49Census Tract 113635,0.203023082
1020,49Census Tract 1138.0135,0.193058216
1021,49Census Tract 1138.0235,0.175092823
1022,49Census Tract 1129.1435,0.234271618
1023,49Census Tract 1138.0335,0.200998096
1024,49Census Tract 1139.0435,0.215128425
1025,49Census Tract 104835,0.235594462
1026,49Census Tract 111435,0.188942118
1027,49Census Tract 1129.1635,0.219177729
1028,49Census Tract 1134.0635,0.200808239
1029,49Census Tract 1134.0835,0.21812067
0000000000000000102a,49Census Tract 1134.1035,0.208032721
0000000000000000102b,49Census Tract 1134.1235,0.231090289
0000000000000000102c,49Census Tract 1135.0535,0.218055854
0000000000000000102d,49Census Tract 1135.0935,0.178735738
0000000000000000102e,49Census Tract 1135.1135,0.228813786
0000000000000000102f,49Census Tract 1135.3635,0.193172356
1030,49Census Tract 1137.0135,0.19390586
1031,49Census Tract 1135.3835,0.224328575
1034,49Census Tract 104135,0.252832087
1035,49Census Tract 104335,0.206844979
1036,49Census Tract 104935,0.221975496
0000000000000000103c,49Census Tract 1124.0235,0.196060596
0000000000000000103d,49Census Tract 1125.0135,0.207527076
0000000000000000103e,49Census Tract 1125.0335,0.232356154
1040,49Census Tract 1107.0135,0.251418846
1041,49Census Tract 103035,0.227652764
1042,49Census Tract 103135,0.211159288
0000000000000000104a,49Census Tract 102335,0.146949341
0000000000000000104b,49Census Tract 104735,0.242135693
0000000000000000104d,49Census Tract 1003.0835,0.253284061
0000000000000000104e,49Census Tract 1117.0235,0.207613381
0000000000000000104f,49Census Tract 1135.1435,0.245908118
1050,49Census Tract 1126.1035,0.209737614
1051,49Census Tract 1135.2135,0.223888888
1052,49Census Tract 103235,0.202905396
1053,49Census Tract 103335,0.199214481
1054,49Census Tract 103435,0.223903631
1055,49Census Tract 103635,0.255910036
1056,49Census Tract 103735,0.240596465
1057,49Census Tract 103835,0.24044469
1058,49Census Tract 103935,0.246352233
1059,49Census Tract 104035,0.244056375
1060,49Census Tract 1119.0635,0.179644944
0000000000000000116a,53Census Tract 81135,0.196377098
0000000000000000116b,53Census Tract 81235,0.176917272
1793,8Census Tract 141.3635,0.209180648
1.70E+03,8Census Tract 141.2635,0.154740711
00000000000000001f76,34Census Tract 51735,0.176569874
0000000000000000124c,6Census Tract 275237,0.143368033
1257,6Census Tract 5300.0637,0.139618992
0000000000000000128e,6Census Tract 2964.0137,0.203504761
0000000000000000129a,6Census Tract 1837.0237,0.20041179
000000000000000012a6,6Census Tract 3025.0637,0.281982371
000000000000000012a7,6Census Tract 4080.0337,0.207787721
000000000000000012af,6Census Tract 1871.0137,0.179683869
000000000000000012b0,6Census Tract 1882.0137,0.203331809
000000000000000012ba,6Census Tract 5337.0337,0.123592019
000000000000000012c0,6Census Tract 5010.0137,0.175828124
000000000000000012d6,6Census Tract 1959.0237,0.194269003
000000000000000012db,6Census Tract 1411.0137,0.18646717
000000000000000012dc,6Census Tract 1436.0437,0.153554941
1.20E+10,6Census Tract 6211.0437,0.014136284
000000000000000012ea,6Census Tract 6213.2437,-0.013181496
000000000000000012eb,6Census Tract 6500.0437,0.153131943
000000000000000012ef,6Census Tract 5707.0137,0.163041083
000000000000000012f3,6Census Tract 5031.0437,0.161199073
000000000000000012f7,6Census Tract 5730.0337,0.179264378
000000000000000012f8,6Census Tract 9200.4437,0.198524037
000000000000000012f9,6Census Tract 9203.3637,0.195233464
1300,6Census Tract 7013.0437,0.216742611
1321,6Census Tract 1171.0137,0.148127507
1335,6Census Tract 1154.0437,0.146096576
1336,6Census Tract 1190.0137,0.163492529
1337,6Census Tract 1190.0237,0.143466839
1338,6Census Tract 1192.0237,0.157569644
1341,6Census Tract 5435.0137,0.114402441
1342,6Census Tract 5435.0237,0.136420569
0000000000000000134a,6Census Tract 5031.0337,0.22475943
0000000000000000134b,6Census Tract 5031.0537,0.260128432
0000000000000000134d,6Census Tract 3018.0137,0.116345075
1354,6Census Tract 1201.0737,0.125487855
1355,6Census Tract 1201.0837,0.151958741
1368,6Census Tract 1351.1437,0.125555269
0000000000000000136b,6Census Tract 5715.0237,0.182518237
0000000000000000136d,6Census Tract 5717.0137,0.140690412
1390,6Census Tract 2060.3237,0.090815155
1395,6Census Tract 2088.0137,0.137944986
000000000000000013a3,6Census Tract 5440.0137,0.107324948
000000000000000013b4,6Census Tract 5435.0337,0.112608524
000000000000000013b9,6Census Tract 2151.0137,0.152536142
000000000000000013bf,6Census Tract 2199.0237,0.147758536
000000000000000013c2,6Census Tract 1221.2237,0.125782356
000000000000000013c4,6Census Tract 1831.0337,0.177204999
000000000000000013c5,6Census Tract 1831.0437,0.217071112
000000000000000013c8,6Census Tract 5437.0337,0.109956614
000000000000000013c9,6Census Tract 5438.0137,0.130295403
000000000000000013cf,6Census Tract 5511.0237,0.095562143
000000000000000013d1,6Census Tract 5515.0137,0.249690411
000000000000000013d4,6Census Tract 5520.0237,0.133367653
000000000000000013d8,6Census Tract 5722.0137,0.163079491
000000000000000013d9,6Census Tract 5722.0237,0.159904223
000000000000000013db,6Census Tract 5723.0237,0.151490605
000000000000000013dc,6Census Tract 572637,0.153119601
000000000000000013dd,6Census Tract 572737,0.140628288
000000000000000013de,6Census Tract 572937,0.140621646
000000000000000013df,6Census Tract 573137,0.162882206
000000000000000013ef,6Census Tract 5338.0637,0.130510617
000000000000000013f4,6Census Tract 6514.0237,0.200332178
1402,6Census Tract 573737,0.225865913
1405,6Census Tract 6500.0137,0.14730122
1406,6Census Tract 6501.0137,0.149405646
1413,6Census Tract 5342.0337,0.186821224
1439,6Census Tract 5739.0237,0.154506228
0000000000000000143b,6Census Tract 574137,0.186359525
1442,6Census Tract 5742.0137,0.17588569
0000000000000000145b,6Census Tract 5425.0237,0.151697806
1469,6Census Tract 574537,0.192998732
1472,6Census Tract 602637,0.143283313
1489,6Census Tract 542737,0.157801979
1495,6Census Tract 5754.0137,0.073119328
1498,6Census Tract 5759.0137,0.097485637
0000000000000000149c,6Census Tract 603237,0.110538369
0000000000000000149e,6Census Tract 6033.0237,0.102756546
000000000000000014a0,6Census Tract 603537,0.147860212
1546,6Census Tract 501337,0.229823046
1575,6Census Tract 502237,0.166584405
1578,6Census Tract 5024.0237,0.180280641
1594,6Census Tract 4819.0237,0.1584473
1596,6Census Tract 5766.0137,0.105727269
0000000000000000159a,6Census Tract 5026.0137,0.168404472
0000000000000000159f,6Census Tract 500537,0.139958905
000000000000000015a1,6Census Tract 500837,0.176985933
000000000000000015c3,6Census Tract 553137,0.174985593
000000000000000015c4,6Census Tract 553237,0.171174543
000000000000000015c8,6Census Tract 5537.0137,0.136425494
000000000000000015ce,6Census Tract 602237,0.14912364
000000000000000015de,6Census Tract 5321.0137,0.127493414
000000000000000015ec,6Census Tract 5537.0237,0.153995343
000000000000000015ee,6Census Tract 5538.0237,0.11713424
000000000000000015f5,6Census Tract 5545.1837,0.159142061
1600,6Census Tract 532537,0.079589365
1601,6Census Tract 5326.0337,0.083156782
1607,6Census Tract 541237,0.127165495
1608,6Census Tract 541337,0.162079191
1611,6Census Tract 5550.0137,0.184981114
1612,6Census Tract 5550.0237,0.173227118
1614,6Census Tract 5551.0337,0.180370044
1615,6Census Tract 5551.0437,0.160094347
1616,6Census Tract 5552.0237,0.160787251
1618,6Census Tract 5552.1237,0.135308207
0000000000000000161e,6Census Tract 6510.0137,0.178397023
0000000000000000163c,6Census Tract 5703.0137,0.147369825
0000000000000000163d,6Census Tract 5703.0337,0.152077253
1640,6Census Tract 6512.2237,0.17661277
00000000000000001b77,17Census Tract 2237,0.174914961
00000000000000001d1f,21Census Tract 50637,0.163808502
000000000000000020ba,6Census Tract 143337,0.199473867
000000000000000020bd,6Census Tract 2014.0137,0.197646408
000000000000000020c5,6Census Tract 143437,0.211502833
000000000000000020c6,6Census Tract 143537,0.233207668
000000000000000020c9,6Census Tract 1831.0137,0.210685133
000000000000000020f0,6Census Tract 6020.0237,0.113609969
0000000000000000212c,6Census Tract 275537,0.155333158
2141,6Census Tract 119437,0.173624227
2142,6Census Tract 1132.1337,0.182773013
0000000000000000214d,6Census Tract 4047.0137,0.16185124
2159,6Census Tract 4049.0137,0.167086807
0000000000000000215c,6Census Tract 1234.1037,0.140403942
0000000000000000215d,6Census Tract 1200.1037,0.165348292
0000000000000000215e,6Census Tract 1175.1037,0.136307695
2169,6Census Tract 6037.0437,0.118211132
2171,6Census Tract 5336.0337,0.121339559
2190,6Census Tract 1853.2037,0.130803103
2195,6Census Tract 197237,0.138884056
2199,6Census Tract 197537,0.172687945
0000000000000000219c,6Census Tract 199037,0.092279246
0000000000000000219e,6Census Tract 187237,0.140551064
000000000000000021a7,6Census Tract 1193.2037,0.165764349
000000000000000021aa,6Census Tract 542237,0.157277559
000000000000000021bb,6Census Tract 5321.0237,0.174987156
000000000000000021bc,6Census Tract 4802.0137,0.265391216
000000000000000021cb,6Census Tract 218337,0.138907192
000000000000000021d1,6Census Tract 2717.0237,0.159847115
2.10E+02,6Census Tract 220137,0.152430719
2272,6Census Tract 4077.0237,0.198132989
2273,6Census Tract 407937,0.180168477
2274,6Census Tract 4308.0237,0.249692892
0000000000000000227d,6Census Tract 4003.0437,0.237756893
